차례	항목	풀이	품사	빈도	개수	교재	교과	교양	문학	신문	잡지	대본	구어	기타
23209	명석하다01	明晳-	형	4 	3 	0 	0 	3 	1 	0 	0 	0 	0 	0 
43802	명석화	明晳化	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43803	명선수	名選手	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
5208	명성01	名聲	명	35 	19 	0 	0 	15 	3 	12 	4 	1 	0 	0 
23210	명세03	明細	명	4 	3 	0 	0 	0 	0 	4 	0 	0 	0 	0 
23211	명세서	明細書	명	4 	3 	0 	0 	1 	0 	0 	3 	0 	0 	0 
11093	명소01	名所	명	13 	11 	2 	1 	3 	1 	2 	4 	0 	0 	0 
32408	명수01	名手	명	2 	2 	0 	0 	0 	1 	1 	0 	0 	0 	0 
43804	명수필	名隨筆	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43805	명승01	名勝	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
32409	명승부	名勝負	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
43806	명승지	名勝地	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
43807	명시01	名詩	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
32410	명시02	明示	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
43808	명시도	明視度	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
16806	명시되다	明示-	동	7 	6 	0 	0 	4 	1 	2 	0 	0 	0 	0 
43809	명시적	明示的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
15492	명시하다01	明示-	동	8 	8 	0 	0 	4 	0 	4 	0 	0 	0 	0 
16807	명실04	名實	명	7 	7 	1 	0 	2 	0 	1 	3 	0 	0 	0 
43810	명실공히	名實公-	부	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
18461	명실상부하다	名實相符-	형	6 	5 	0 	0 	1 	0 	5 	0 	0 	0 	0 
43811	명심	銘心	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43812	명심시키다	銘心-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
5611	명심하다	銘心-	동	32 	23 	2 	1 	11 	3 	11 	2 	0 	0 	2 
26752	명아주		명	3 	2 	0 	0 	1 	2 	0 	0 	0 	0 	0 
32411	명암02	明暗	명	2 	2 	0 	0 	0 	0 	0 	2 	0 	0 	0 
32412	명약	名藥	명	2 	2 	0 	0 	1 	0 	0 	1 	0 	0 	0 
18462	명언01	名言	명	6 	3 	1 	0 	0 	0 	0 	2 	0 	0 	3 
43813	명연설가	名演說家	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2470	명예01	名譽	명	87 	38 	2 	2 	12 	8 	29 	30 	0 	0 	4 
26753	명예롭다	名譽-	형	3 	3 	0 	0 	1 	0 	2 	0 	0 	0 	0 
43814	명예박사	名譽博士	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43815	명예심	名譽心	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
43816	명예욕	名譽慾	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43817	명예퇴직	名譽退職	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
16808	명왕성	冥王星	명	7 	3 	0 	0 	1 	1 	5 	0 	0 	0 	0 
3578	명의02	名義	명	56 	14 	0 	0 	2 	1 	39 	14 	0 	0 	0 
20545	명의03	名醫	명	5 	2 	0 	0 	1 	0 	4 	0 	0 	0 	0 
32413	명의자	名義者	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
23212	명인	名人	명	4 	4 	1 	0 	0 	0 	1 	2 	0 	0 	0 
43818	명일01	名日	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
8362	명작	名作	명	19 	5 	0 	0 	17 	0 	0 	1 	0 	0 	1 
43819	명작극	名作劇	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43820	명장01	名匠	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
18463	명장02	名將	명	6 	3 	0 	1 	1 	0 	4 	0 	0 	0 	0 
43821	명저	名著	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
3926	명절01	名節	명	50 	26 	22 	1 	2 	4 	9 	8 	0 	0 	4 
26754	명절날	名節-	명	3 	2 	2 	0 	1 	0 	0 	0 	0 	0 	0 
43822	명정03	酩酊	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43823	명정04	銘旌	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
5612	명제02	命題	명	32 	10 	0 	0 	29 	1 	2 	0 	0 	0 	0 
13294	명조04	明朝	명	10 	1 	0 	0 	0 	0 	0 	10 	0 	0 	0 
26755	명조체	明朝體	명	3 	1 	0 	0 	0 	0 	0 	3 	0 	0 	0 
43824	명주05	明珠	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
8742	명주06	明紬	명	18 	5 	0 	0 	15 	3 	0 	0 	0 	0 	0 
43825	명주80	조개의 일종	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43826	명주옷	明紬-	명	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
32414	명중01	命中	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
15493	명중시키다	命中-	동	8 	2 	0 	0 	0 	0 	8 	0 	0 	0 	0 
32415	명증성	明證性	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
43827	명진행자	名進行者	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43828	명차01	名車	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
16809	명찰01	名札	명	7 	3 	0 	0 	0 	4 	0 	0 	0 	0 	3 
32416	명창01	名唱	명	2 	1 	2 	0 	0 	0 	0 	0 	0 	0 	0 
43829	명철하다01	明哲-	형	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
16810	명치01		명	7 	3 	0 	0 	0 	7 	0 	0 	0 	0 	0 
23213	명치끝		명	4 	3 	0 	0 	2 	2 	0 	0 	0 	0 	0 
3187	명칭02	名稱	명	64 	23 	0 	0 	33 	1 	25 	5 	0 	0 	0 
43830	명칼럼니스트	名columnist	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
23214	명콤비	名←combination	명	4 	1 	0 	0 	0 	0 	0 	0 	4 	0 	0 
8063	명쾌하다	明快-	형	20 	17 	1 	1 	10 	3 	2 	2 	0 	0 	1 
32417	명쾌히	明快-	부	2 	2 	0 	0 	0 	1 	1 	0 	0 	0 	0 
14307	명태	明太	명	9 	6 	0 	4 	0 	1 	3 	1 	0 	0 	0 
32418	명태잡이	明太-	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
43831	명토02	名-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
18464	명패01	名牌	명	6 	4 	0 	0 	0 	3 	3 	0 	0 	0 	0 
43832	명포80	名鋪	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43833	명품	名品	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43834	명품관	名品館	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43835	명품점	名品店	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
26756	명하다02	命-	동	3 	3 	0 	0 	3 	0 	0 	0 	0 	0 	0 
9557	명함	名銜	명	16 	8 	0 	0 	1 	1 	0 	11 	3 	0 	0 
43836	명해지다	明-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
20546	명화03	名畵	명	5 	3 	0 	0 	4 	0 	0 	1 	0 	0 	0 
3984	명확하다	明確-	형	49 	28 	3 	4 	26 	2 	7 	5 	1 	1 	0 
7233	명확히	明確-	부	23 	14 	1 	0 	15 	0 	5 	1 	0 	0 	1 
186	몇		관	1,024 	149 	114 	37 	196 	259 	102 	139 	28 	64 	85 
3743	몇		수	53 	34 	3 	0 	3 	17 	3 	12 	5 	2 	8 
16811	몇만		관	7 	7 	1 	0 	1 	2 	1 	1 	0 	0 	1 
2112	몇몇		관	103 	54 	5 	2 	33 	14 	24 	22 	2 	0 	1 
11094	몇몇		수	13 	10 	0 	1 	0 	5 	2 	2 	2 	1 	0 
11095	몇백		관	13 	10 	1 	0 	2 	2 	0 	2 	1 	0 	5 
32419	몇백만		관	2 	2 	0 	0 	0 	1 	0 	1 	0 	0 	0 
32420	몇백억		수	2 	1 	0 	0 	0 	0 	0 	0 	0 	2 	0 
7234	몇십		관	23 	18 	0 	0 	5 	3 	4 	6 	2 	0 	3 
20547	몇십만		관	5 	4 	0 	0 	2 	0 	1 	2 	0 	0 	0 
32421	몇십억		관	2 	2 	0 	0 	0 	0 	0 	1 	1 	0 	0 
43837	몇억		관	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43838	몇억		수	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43839	몇억만		관	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
43840	몇억천만		관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
15494	몇천		관	8 	7 	1 	0 	2 	1 	0 	1 	0 	1 	2 
32422	몇천만		관	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
23215	몇천억		관	4 	2 	0 	0 	1 	0 	0 	0 	0 	3 	0 
11747	모01	~를 심다	명	12 	7 	0 	1 	4 	1 	0 	1 	0 	0 	5 
11748	모03	귀퉁이	명	12 	6 	2 	1 	3 	0 	0 	6 	0 	0 	0 
43841	모09	毛	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43842	모12	母	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
5613	모15	某	관	32 	15 	0 	0 	6 	1 	8 	13 	0 	1 	3 
2095	모15	某	대	104 	13 	0 	0 	6 	0 	46 	11 	0 	0 	41 
18465	모가지01		명	6 	6 	0 	0 	2 	4 	0 	0 	0 	0 	0 
15495	모계01	母系	명	8 	2 	0 	0 	8 	0 	0 	0 	0 	0 	0 
43843	모계제	母系制	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43844	모골	毛骨	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
6998	모공	毛孔	명	24 	1 	0 	0 	0 	0 	0 	24 	0 	0 	0 
43845	모과02	木瓜	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43846	모관01	毛冠	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
13295	모교01	母校	명	10 	10 	1 	0 	0 	2 	1 	5 	0 	0 	1 
43847	모국01	母國	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
20548	모국어	母國語	명	5 	3 	0 	0 	0 	0 	4 	1 	0 	0 	0 
43848	모권제	母權制	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
5003	모금01	한 ~	의	37 	20 	2 	0 	2 	22 	0 	4 	7 	0 	0 
11749	모금02	募金	명	12 	7 	0 	0 	0 	4 	6 	2 	0 	0 	0 
43849	모금되다	募金-	동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
32423	모금하다	募金-	동	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
6582	모기01		명	26 	12 	5 	1 	4 	7 	1 	5 	0 	0 	3 
43850	모기구	母機構	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43851	모기떼		명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
26757	모기약	-藥	명	3 	2 	3 	0 	0 	0 	0 	0 	0 	0 	0 
18466	모기업	母企業	명	6 	2 	0 	0 	0 	0 	0 	6 	0 	0 	0 
20549	모기장	-帳	명	5 	3 	0 	0 	0 	1 	3 	0 	0 	0 	1 
26758	모기향	-香	명	3 	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 
14308	모깃불		명	9 	3 	7 	0 	0 	1 	0 	0 	0 	0 	1 
18467	모나다		형	6 	6 	1 	1 	2 	1 	0 	0 	0 	1 	0 
26759	모내기		명	3 	3 	1 	0 	0 	1 	0 	0 	0 	0 	1 
43852	모내다		동	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
32424	모냥		명	2 	2 	0 	0 	0 	0 	0 	0 	2 	0 	0 
11096	모녀02	母女	명	13 	6 	0 	0 	7 	2 	1 	0 	3 	0 	0 
26760	모노드라마	monodrama	명	3 	2 	0 	0 	2 	0 	0 	1 	0 	0 	0 
43853	모노크롬	monochrome	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43854	모노크리스털	mono crystal	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43855	모뉴먼트	monument	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
3000	모니터	monitor	명	69 	13 	0 	0 	40 	2 	16 	8 	1 	0 	2 
43856	모니터하다	monitor-	동	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
23216	모닝	morning	명	4 	3 	0 	0 	1 	0 	0 	1 	0 	0 	2 
43857	모닝커피	morning coffee	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
26761	모다80	'모두'의 방언	부	3 	1 	0 	0 	0 	3 	0 	0 	0 	0 	0 
18468	모닥불		명	6 	5 	2 	0 	0 	1 	0 	3 	0 	0 	0 
43858	모닥불가		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
32425	모더니스트	modernist	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
3114	모더니즘	modernism	명	66 	4 	0 	0 	63 	0 	3 	0 	0 	0 	0 
43859	모더니즘론	modernism論	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
26762	모더니티	modernity	명	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
32426	모던	modern	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
32427	모던하다	modern-	형	2 	2 	0 	0 	0 	1 	0 	1 	0 	0 	0 
43860	모데라토	&이moderato	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
1840	모델	model	명	120 	20 	6 	0 	75 	1 	14 	23 	0 	0 	1 
26763	모델료	model料	명	3 	2 	0 	0 	0 	0 	0 	2 	1 	0 	0 
26764	모델링	modelling	명	3 	1 	3 	0 	0 	0 	0 	0 	0 	0 	0 
26765	모뎀	modem	명	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
23217	모독	冒瀆	명	4 	4 	0 	0 	0 	2 	2 	0 	0 	0 	0 
26766	모독하다01	冒瀆-	동	3 	2 	0 	0 	0 	3 	0 	0 	0 	0 	0 
708	모두01		명	307 	101 	21 	27 	69 	58 	64 	47 	5 	2 	14 
145	모두01		부	1,215 	148 	76 	88 	310 	227 	265 	185 	10 	3 	51 
43861	모두모두		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
32428	모두모두		부	2 	2 	0 	0 	0 	2 	0 	0 	0 	0 	0 
23218	모두스비벤디	modus vivendi	명	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
43862	모두어지다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
23219	모둠발		명	4 	3 	0 	4 	0 	0 	0 	0 	0 	0 	0 
26767	모듈	module	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
137	모든		관	1,239 	134 	47 	67 	582 	175 	176 	135 	6 	21 	30 
26768	모듬02		명	3 	2 	0 	0 	0 	1 	0 	2 	0 	0 	0 
32429	모듬살이		명	2 	2 	1 	0 	0 	0 	0 	1 	0 	0 	0 
43863	모듬전	-展	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43864	모디파이	modify	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
20550	모락모락		부	5 	4 	1 	0 	0 	3 	0 	0 	1 	0 	0 
43865	모란01	牡丹	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2862	모래01		명	73 	28 	0 	25 	3 	26 	8 	2 	8 	0 	1 
26769	모래땅		명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
43866	모래무지02	모래 더미	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
11097	모래밭		명	13 	9 	1 	1 	2 	7 	0 	0 	2 	0 	0 
13296	모래사장	-沙場	명	10 	7 	1 	5 	1 	3 	0 	0 	0 	0 	0 
26770	모래성	-城	명	3 	2 	0 	0 	1 	0 	0 	0 	0 	0 	2 
11750	모래알		명	12 	6 	0 	1 	0 	6 	0 	0 	1 	0 	4 
43867	모래주머니		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43868	모래찜질		명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43869	모래층	-層	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43870	모래톱		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
43871	모래판		명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
32430	모래펄		명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
43872	모래흙		명	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
32431	모랫벌		명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
26771	모략	謀略	명	3 	3 	0 	0 	0 	0 	2 	1 	0 	0 	0 
43873	모략중상	謀略中傷	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43874	모략하다	謀略-	동	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
43875	모럴	moral	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
12460	모레		명	11 	8 	5 	0 	4 	1 	1 	0 	0 	0 	0 
23220	모레		부	4 	4 	3 	0 	0 	1 	0 	0 	0 	0 	0 
10504	모로01		부	14 	5 	0 	0 	2 	12 	0 	0 	0 	0 	0 
16812	모루		명	7 	1 	0 	0 	0 	0 	0 	7 	0 	0 	0 
59	모르다		동	2,218 	150 	152 	60 	283 	879 	164 	238 	100 	146 	196 
43876	모르쇠		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
43877	모르핀	morphine	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
14309	모름지기01		부	9 	7 	2 	0 	4 	0 	1 	2 	0 	0 	0 
26772	모리배	謀利輩	명	3 	3 	0 	0 	1 	1 	0 	0 	0 	0 	1 
43878	모면02	謀免	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
14310	모면하다	謀免-	동	9 	7 	0 	0 	6 	2 	1 	0 	0 	0 	0 
43879	모멸01	侮蔑	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
18469	모멸감	侮蔑感	명	6 	6 	0 	0 	1 	4 	1 	0 	0 	0 	0 
43880	모밀잣나무		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43881	모반03	謀反	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43882	모발	毛髮	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
5483	모방04	模倣	명	33 	12 	1 	0 	23 	0 	7 	2 	0 	0 	0 
43883	모방도	模倣度	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
26773	모방되다	模倣-	동	3 	2 	0 	0 	2 	0 	1 	0 	0 	0 	0 
32432	모방자	模倣者	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
43884	모방적	毛紡績	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
9126	모방하다	模倣-	동	17 	10 	0 	1 	8 	3 	1 	4 	0 	0 	0 
4890	모범02	模範	명	38 	24 	2 	6 	7 	1 	10 	4 	0 	2 	6 
14311	모범생	模範生	명	9 	6 	0 	0 	2 	2 	1 	1 	0 	0 	3 
43885	모범수	模範囚	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
43886	모범적	模範的	관	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
14312	모범적	模範的	명	9 	9 	0 	0 	2 	2 	3 	2 	0 	0 	0 
32433	모본단	模本緞	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
12461	모빌	mobile	명	11 	2 	0 	0 	0 	0 	11 	0 	0 	0 	0 
43887	모사07	模寫	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
26774	모사론	模寫論	명	3 	2 	0 	0 	3 	0 	0 	0 	0 	0 	0 
43888	모사론적	模寫論的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
26775	모사하다01	模寫-	동	3 	3 	1 	0 	1 	0 	0 	1 	0 	0 	0 
5484	모색03	摸索	명	33 	20 	0 	0 	10 	0 	21 	2 	0 	0 	0 
43889	모색기	摸索期	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
15496	모색되다	摸索-	동	8 	8 	0 	0 	4 	0 	4 	0 	0 	0 	0 
3528	모색하다02	摸索-	동	57 	34 	0 	1 	25 	3 	19 	9 	0 	0 	0 
7511	모서리01		명	22 	15 	0 	3 	0 	7 	3 	7 	1 	0 	1 
13297	모성01	母性	명	10 	4 	0 	0 	7 	0 	3 	0 	0 	0 	0 
26776	모성애	母性愛	명	3 	2 	0 	0 	3 	0 	0 	0 	0 	0 	0 
32434	모세80	毛細	명	2 	2 	0 	0 	0 	1 	0 	1 	0 	0 	0 
18470	모셔지다		동	6 	3 	0 	0 	3 	0 	0 	3 	0 	0 	0 
20551	모션	motion	명	5 	4 	0 	0 	0 	1 	0 	4 	0 	0 	0 
1618	모순01	矛盾	명	140 	30 	0 	0 	115 	7 	11 	4 	0 	2 	1 
43890	모순덩어리	矛盾-	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7235	모순되다	矛盾-	동	23 	10 	0 	0 	17 	1 	3 	2 	0 	0 	0 
23221	모순율	矛盾律	명	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
43891	모순적	矛盾的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
32435	모순점	矛盾點	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
32436	모순투성이	矛盾-	명	2 	2 	1 	0 	0 	1 	0 	0 	0 	0 	0 
164	모습01		명	1,132 	137 	33 	241 	183 	263 	101 	227 	51 	2 	31 
6999	모시01		명	24 	1 	0 	0 	24 	0 	0 	0 	0 	0 	0 
43892	모시개떡		명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
1368	모시다		동	167 	62 	22 	10 	31 	34 	10 	18 	14 	5 	23 
43893	모시옷		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
18471	모시조개		명	6 	1 	0 	0 	0 	0 	0 	6 	0 	0 	0 
32437	모신01	母神	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
43894	모심기		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
43895	모싯대		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43896	모아들이다		동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43897	모아쓰다		동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7236	모아지다		동	23 	18 	0 	2 	4 	1 	9 	7 	0 	0 	0 
43898	모암	母巖	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43899	모양01	某樣	의	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
464	모양02	模樣	명	440 	92 	16 	139 	108 	54 	30 	71 	8 	3 	11 
911	모양02	模樣	의	247 	63 	28 	2 	16 	149 	13 	28 	6 	0 	5 
43900	모양내다	模樣-	동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
11751	모양새	模樣-	명	12 	10 	0 	3 	1 	2 	0 	6 	0 	0 	0 
5899	모여들다		동	30 	23 	3 	4 	7 	8 	1 	4 	1 	0 	2 
23222	모여지다		동	4 	3 	0 	0 	1 	1 	2 	0 	0 	0 	0 
16813	모욕02	侮辱	명	7 	6 	1 	1 	3 	2 	0 	0 	0 	0 	0 
23223	모욕감	侮辱感	명	4 	3 	0 	0 	2 	2 	0 	0 	0 	0 	0 
43901	모욕당하다	侮辱當-	동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
23224	모욕적	侮辱的	명	4 	2 	0 	0 	0 	4 	0 	0 	0 	0 	0 
26777	모욕죄	侮辱罪	명	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
32438	모욕하다	侮辱-	동	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
32439	모월	某月	명	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	2 
15497	모유01	母乳	명	8 	2 	0 	0 	0 	0 	8 	0 	0 	0 	0 
508	모으다		동	414 	117 	19 	64 	64 	47 	106 	75 	7 	15 	17 
15498	모음02	母音	명	8 	7 	3 	1 	1 	1 	1 	1 	0 	0 	0 
43902	모음집	-集	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
20552	모의03	模擬	명	5 	1 	0 	0 	0 	0 	5 	0 	0 	0 	0 
43903	모의04	謀議	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
18472	모의고사	模擬考査	명	6 	3 	1 	0 	0 	4 	0 	1 	0 	0 	0 
26778	모의실험	模擬實驗	명	3 	2 	0 	0 	3 	0 	0 	0 	0 	0 	0 
26779	모의하다02	謀議-	동	3 	3 	0 	0 	2 	0 	0 	0 	1 	0 	0 
43904	모이01		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
610	모이다01		동	352 	118 	31 	40 	63 	64 	47 	52 	7 	27 	21 
26780	모이통	-桶	명	3 	1 	3 	0 	0 	0 	0 	0 	0 	0 	0 
26781	모일02	某日	명	3 	1 	0 	0 	0 	0 	0 	0 	0 	0 	3 
906	모임01		명	248 	61 	7 	3 	34 	20 	74 	82 	1 	23 	4 
16814	모임원	-員	명	7 	1 	0 	0 	7 	0 	0 	0 	0 	0 	0 
13298	모자02	母子	명	10 	6 	0 	0 	0 	2 	6 	0 	0 	0 	2 
4059	모자08	帽子	명	48 	24 	3 	4 	5 	23 	4 	5 	0 	0 	4 
43905	모자간	母子間	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
2829	모자라다		동	74 	43 	14 	8 	13 	11 	11 	10 	2 	2 	3 
26782	모자람		명	3 	3 	0 	0 	2 	0 	1 	0 	0 	0 	0 
43906	모자이크	mosaic	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43907	모자챙	帽子-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
26783	모작02	模作	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
43908	모작품	模作品	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
43909	모작하다	模作-	동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
43910	모전80	毛典	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
23225	모정02	母情	명	4 	2 	0 	0 	2 	0 	2 	0 	0 	0 	0 
5104	모조리01		부	36 	19 	0 	0 	13 	14 	3 	6 	0 	0 	0 
20553	모조품	模造品	명	5 	3 	0 	0 	1 	1 	0 	3 	0 	0 	0 
12462	모종02	某種	명	11 	10 	0 	0 	1 	3 	7 	0 	0 	0 	0 
32440	모종삽	-種-	명	2 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 
32441	모주02	母酒	명	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	2 
